着せる,"to put clothes on (someone), to dress, to clothe",着[き]せる,"Ichidan verb, Transitive verb","to cover, to coat, to plate, to gild, to veneer; to pin (e.g. a crime on someone), to lay (blame), to charge (with an offence), to give (a bad name), to remind someone of (their indebtedness)",,jlpt-n2
溶かす,to dissolve,溶[と]かす,"Godan verb with 'su' ending, Transitive verb",to melt,,jlpt-n2
整う,"to be ready, to be prepared, to be arranged",整[ととの]う,"Godan verb with 'u' ending, Intransitive verb","to be in order, to be put in order, to be well-ordered, to be well-proportioned, to be harmonious; to be adjusted, to be regulated, to be refined (e.g. of a face); to be settled (e.g. treaty, contract), to be completed",,jlpt-n2
交ざる,"to be mixed, to be blended with, to associate with, to mingle with, to join",交[ま]ざる,"Godan verb with 'ru' ending, Intransitive verb",,,jlpt-n2
因る,"to be due to, to be caused by",よる,"Godan verb with 'ru' ending, Intransitive verb","to depend on, to turn on; to be based on, to come from; to be based at (a location, an organization), to be headquartered at",,jlpt-n2usually_kana
煮える,"to be boiled, to be cooked",煮[に]える,"Ichidan verb, Intransitive verb",,,jlpt-n2
糊,"paste, glue",糊[のり],Noun,clothing starch,,jlpt-n2
凍える,"to freeze (of one's body), to be frozen, to become numb (with cold), to be chilled",凍[こご]える,"Ichidan verb, Intransitive verb",,,jlpt-n2
湧く,"to well (up), to gush out (of water), to spring out, to surge",湧[わ]く,"Godan verb with 'ku' ending, Intransitive verb","to appear (esp. suddenly) (sweat, tears, etc.), to sweat, to cry; to feel emotions (e.g. joy, bravery, etc.), to spring up (e.g. an idea, emotions, clouds), to well up, to arise; to hatch, to breed, to propagate, to be infested (esp. of parasitic insects, etc.)",,jlpt-n2
交じる,"to be mixed, to be blended with, to be combined",交[ま]じる,"Godan verb with 'ru' ending, Intransitive verb","to associate with, to mingle with, to interest, to join",,jlpt-n2
取り入れる,"to harvest, to reap",取[と]り 入[い]れる,"Ichidan verb, Transitive verb","to take in, to gather in; to adopt (e.g. an idea), to accept (e.g. advice), to introduce, to borrow (e.g. a word)",,jlpt-n2
針金,wire,針金[はりがね],Noun,,,jlpt-n2
釣り合う,"to balance, to be in harmony, to be in equilibrium",釣[つ]り 合[あ]う,"Godan verb with 'u' ending, Intransitive verb","to suit, to go well together, to be a good match",,jlpt-n2
売り切れる,to be sold out,売[う]り 切[き]れる,"Ichidan verb, Intransitive verb",,,jlpt-n2
被せる,"to cover (with something), to put on (e.g. on someone else's head), to plate something (with a metal), to pour or dash a liquid (on something), to charge (a person with a guilt)",かぶせる,"Ichidan verb, Transitive verb",,,jlpt-n2usually_kana
錆びる,"to rust, to become rusty",錆[さ]びる,"Ichidan verb, Intransitive verb",,,jlpt-n2
見っともない,"shameful, disgraceful, unsightly, indecent, unseemly, unbecoming, improper",みっともない,I-adjective ,,,jlpt-n1 jlpt-n2usually_kana
始終,"continuously, from beginning to end, from first to last",始終[しじゅう],"Adverb , Noun",,,jlpt-n2
茂る,"to grow thickly, to be in full leaf, to be rampant, to luxuriate, to be luxurious",茂[しげ]る,"Godan verb with 'ru' ending, Intransitive verb",,,jlpt-n2
剥く,"to peel, to skin, to pare, to hull, to strip",むく,"Godan verb with 'ku' ending, Transitive verb","to bare (teeth, fangs), to open wide (eyes)",,jlpt-n2usually_kana
縮む,"to shrink, to contract, to diminish (in size)",縮[ちぢ]む,"Godan verb with 'mu' ending, Intransitive verb",,,jlpt-n2
末っ子,youngest child,末[すえ]っ 子[こ],Noun,,,jlpt-n2
当てはめる,"to apply, to adapt",当[あ]てはめる,"Ichidan verb, Transitive verb",,,jlpt-n1 jlpt-n2
偶数,even number,偶数[ぐうすう],"Noun, Noun which may take the genitive case particle 'no'",,,jlpt-n2
酔っ払い,drunkard,酔[よ]っ 払[ぱら]い,Noun,,,jlpt-n2
売り切れ,sold-out,売[う]り 切[き]れ,"Noun which may take the genitive case particle 'no', Noun",,,jlpt-n2
特売,"special sale, bargain sale",特売[とくばい],"Noun, Suru verb, Transitive verb",,,jlpt-n2
お手伝いさん,maid,お 手伝[てつだ]いさん,Noun,,,jlpt-n2
濁る,"to become muddy, to become cloudy, to become turbid, to become impure (of a liquid or gas)",濁[にご]る,"Godan verb with 'ru' ending, Intransitive verb","to become dull (of a sound, color, etc.), to become indistinct, to become fuzzy, to become hoarse; to become impure (of one's heart, a society, etc.), to be corrupted, to be polluted; to become voiced (of a consonant), to be pronounced as a voiced sound",,jlpt-n2
荒い,"rough, wild, violent, rude, coarse, harsh, fierce, heavy (e.g. breathing)",荒[あら]い,I-adjective ,"immoderate, extravagant, reckless",,jlpt-n2
交差,"crossing, intersection",交差[こうさ],"Noun, Suru verb, Intransitive verb",(genetic) crossing over,,jlpt-n2
吊るす,"to hang, to hang up",吊[つ]るす,"Godan verb with 'su' ending, Transitive verb",,,jlpt-n1 jlpt-n2
治める,"to rule, to govern, to reign over, to administer, to manage (e.g. a household)",治[おさ]める,"Ichidan verb, Transitive verb","to subdue, to suppress, to quell, to settle (e.g. a dispute)",,jlpt-n2
好き嫌い,"likes and dislikes, pickiness (about food), choosiness, fussiness, tastes, preferences",好[す]き 嫌[きら]い,Noun,,,jlpt-n2
彫る,"to carve, to engrave, to sculpt, to chisel",彫[ほ]る,"Godan verb with 'ru' ending, Transitive verb",to tattoo,,jlpt-n2
夕立,"(sudden, heavy) shower (on a summer afternoon or evening), evening shower",夕立[ゆうだち],Noun,,,jlpt-n2
散る,"to fall (e.g. blossoms, leaves)",散[ち]る,"Godan verb with 'ru' ending, Intransitive verb","to scatter, to be dispersed; to disappear, to dissolve, to break up; to spread, to run, to blur; to die a noble death",,jlpt-n2
片付く,"to be put in order, to be put to rights",片付[かたづ]く,"Godan verb with 'ku' ending, Intransitive verb","to be disposed of, to be solved; to be finished; to be married (off)",,jlpt-n2
流石,"as one would expect, just as you'd expect (from), just like (someone)",さすが,"Adverb , Na-adjective ","still, all the same, after all; even ... (e.g. ""even a genius"")",,jlpt-n2usually_kana
凸凹,"unevenness, roughness, ruggedness, bumpiness",凸凹[でこぼこ],"Noun, Noun which may take the genitive case particle 'no', Na-adjective , Suru verb, Intransitive verb","inequality, imbalance, unevenness, difference",,jlpt-n2
眩しい,"dazzling, radiant",眩[まぶ]しい,I-adjective ,,,jlpt-n1 jlpt-n2
拵える,"to make, to manufacture",こしらえる,"Ichidan verb, Transitive verb",,,jlpt-n1 jlpt-n2usually_kana
瞼,eyelid,まぶた,Noun,,,jlpt-n1 jlpt-n2usually_kana
大ざっぱ,"rough (estimate, summary, etc.), broad, general, sweeping, loose",大[おお]ざっぱ,Na-adjective ,"careless (e.g. work), sloppy, crude",,jlpt-n1 jlpt-n2
着々,steadily,着々[ちゃくちゃく],"Adverb , Adverb taking the 'to' particle",,,jlpt-n2
帰す,"to send (someone) back, to send (someone) home",帰[かえ]す,"Godan verb with 'su' ending, Transitive verb",,,jlpt-n2
剥がす,"to tear off, to peel off, to rip off, to strip off, to skin, to flay, to disrobe, to deprive of, to detach, to disconnect",はがす,"Godan verb with 'su' ending, Transitive verb",,,jlpt-n1 jlpt-n2usually_kana
貸間,"room to let, room for rent",貸間[かしま],Noun,,,jlpt-n2
引っ込む,"to draw back, to sink, to cave in",引[ひ]っ 込[こ]む,"Godan verb with 'mu' ending, Intransitive verb","to be set back (e.g. from a road); to withdraw (e.g. from the public eye), to retire to (somewhere), to stay indoors, to butt out, to stay out of it",,jlpt-n2
諄い,"repetitious, long-winded, tedious, wordy, verbose, insistent, importunate",くどい,I-adjective ,"heavy (taste), (overly) rich, strong, cloying; gaudy (colour, design, etc.), loud",,jlpt-n1 jlpt-n2usually_kana
目出度い,"happy, auspicious, propitious, joyous",めでたい,I-adjective ,naive,,jlpt-n1 jlpt-n2usually_kana
等分,"division into equal parts, equal parts",等分[とうぶん],"Noun, Suru verb, Transitive verb",,,jlpt-n2
方角,"direction, way",方角[ほうがく],Noun,"point of the compass, cardinal direction, bearing; method, means, approach",,jlpt-n2
月日,"time, years, days, (one's) life",月日[つきひ],Noun,the Moon and the Sun,,jlpt-n2
追い越す,"to pass (e.g. car), to overtake",追[お]い 越[こ]す,"Godan verb with 'su' ending, Transitive verb","to surpass, to outstrip, to get ahead of, to outdistance",,jlpt-n2
鉄橋,"railway bridge, iron bridge",鉄橋[てっきょう],Noun,,,jlpt-n2
採る,"to adopt (a method, proposal, etc.), to take (a measure, course of action, etc.), to decide on",採[と]る,"Godan verb with 'ru' ending, Transitive verb","to pick (e.g. flowers), to gather (e.g. mushrooms), to catch (e.g. insects); to extract (e.g. juice), to take (e.g. a sample); to assume (an attitude); to take on (workers, students), to employ, to hire; to draw in (e.g. water), to let in (e.g. light from a window)",,jlpt-n2
日の入り,sunset,日[ひ]の 入[い]り,Noun,,,jlpt-n2
催促,"pressing, urging, demanding, demand",催促[さいそく],"Noun, Suru verb, Transitive verb",,,jlpt-n2
散らす,"to scatter, to cause a shower of",散[ち]らす,"Godan verb with 'su' ending, Transitive verb","to disperse, to distribute, to spread; to resolve (a symptom, condition, etc.), to relieve, to get rid of, to cure; to distract, to divert; to do ... wildly (i.e. disorderly or frequently), to do ... all over the place",,jlpt-n2
転がす,"to roll, to wheel, to trundle, to drive (a car)",転[ころ]がす,"Godan verb with 'su' ending, Transitive verb","to turn over, to tip over, to throw down; to leave; to buy and sell (quickly for a profit)",,jlpt-n2
命ずる,"to order, to command",命[めい]ずる,"Ichidan verb - zuru verb , Transitive verb",to appoint,,jlpt-n2
面倒くさい,"bothersome, tiresome, bother to do",めんどくさい,I-adjective ,,,jlpt-n2usually_kana
長引く,"to be prolonged, to drag on, to take a long time, to persist, to linger",長引[ながび]く,"Godan verb with 'ku' ending, Intransitive verb",,,jlpt-n2
悔しい,"frustrated (over a failure, humiliation or injustice), annoyed, chagrined, (bitterly) disappointed, bitter, vexed, frustrating, annoying, regrettable",悔[くや]しい,I-adjective ,,,jlpt-n2
不潔,"unclean, dirty, unsanitary, filthy",不潔[ふけつ],"Na-adjective , Noun","indecent, dirty (story, money, etc.), obscene, immoral",,jlpt-n2
熟語,kanji compound,熟語[じゅくご],Noun,"idiom, idiomatic phrase",,jlpt-n2
道順,"route, way, course, directions",道順[みちじゅん],Noun,,,jlpt-n2
衣食住,"food, clothing and shelter, necessities of life",衣食住[いしょくじゅう],Noun,,,jlpt-n2
お八つ,between-meal snack,おやつ,Noun,"mid-afternoon (around 3 o'clock) snack, afternoon refreshment, afternoon tea",,jlpt-n1 jlpt-n2usually_kana
好き好き,matter of taste,好[す]き 好[ず]き,Noun,,,jlpt-n2
真っ黒,pitch black,真[ま]っ 黒[くろ],"Na-adjective , Noun",,,jlpt-n2
若々しい,"youthful, young, young-looking",若々[わかわか]しい,I-adjective ,,,jlpt-n2
人通り,pedestrian traffic,人通[ひとどお]り,Noun,,,jlpt-n2
清書,"fair copy, clean copy",清書[せいしょ],"Noun, Suru verb, Transitive verb",,,jlpt-n2
お帰り,return,お 帰[かえ]り,Noun,welcome home,Honorific or respectful (sonkeigo) language,jlpt-n2
炊く,"to cook (grains, e.g. rice)",炊[た]く,"Godan verb with 'ku' ending, Transitive verb","to boil, to simmer, to stew, to seethe; to get angry, to snap",,jlpt-n2
幼稚,infancy,幼稚[ようち],Noun,"childish, infantile, immature, primitive",,jlpt-n2
欲張り,"greed, avarice, covetousness, greedy person",欲張[よくば]り,"Noun, Na-adjective ",,,jlpt-n2
跨ぐ,"to step over, to step across, to stride over, to stride across, to cross",またぐ,"Godan verb with 'gu' ending, Transitive verb","to stretch over, to span, to bridge, to saddle, to straddle",,jlpt-n1 jlpt-n2usually_kana
撫でる,"to stroke, to caress, to brush gently, to pat, to rub",撫[な]でる,"Ichidan verb, Transitive verb","to comb (hair), to smooth down",,jlpt-n2
偏る,"to lean (to one side), to incline",偏[かたよ]る,"Godan verb with 'ru' ending, Intransitive verb","to be unbalanced (e.g. diet), to be unduly weighted towards, to be concentrated on; to be partial, to be biased, to be prejudiced",,jlpt-n1 jlpt-n2
払い戻す,"to repay, to pay back, to refund, to reimburse",払[はら]い 戻[もど]す,"Godan verb with 'su' ending, Transitive verb",,,jlpt-n2
組み合わせ,"combination, assortment, set",組[く]み 合[あ]わせ,Noun,"matching (in a contest), pairing; combination",,jlpt-n1 jlpt-n2
人造,"artificial, man-made, imitation, synthetic",人造[じんぞう],"Noun, Noun which may take the genitive case particle 'no'",,,jlpt-n2
祭日,"national holiday, festival day",祭日[さいじつ],"Noun, Noun which may take the genitive case particle 'no'",,,jlpt-n2
下書き,"draft, rough copy",下書[したが]き,"Noun, Suru verb",,,jlpt-n2
客間,"drawing room, parlor, parlour, guest room",客間[きゃくま],Noun,,,jlpt-n2
お参り,"visit (to a shrine, grave, etc.), worship",お 参[まい]り,"Noun, Suru verb, Intransitive verb",,,jlpt-n2
四角,"quadrilateral, square",四角[しかく],"Na-adjective , Noun which may take the genitive case particle 'no', Noun",,,jlpt-n2
著す,"to write, to publish",著[あらわ]す,"Godan verb with 'su' ending, Transitive verb",,,jlpt-n2
清い,"clean, clear",清[きよ]い,I-adjective ,"pure, honest, clean, innocent, platonic, chaste",,jlpt-n2
定休日,"regular holiday, fixed day off, regular closing day",定休日[ていきゅうび],Noun,,,jlpt-n2
伝染,"contagion, infection",伝染[でんせん],"Noun, Suru verb, Intransitive verb",,,jlpt-n2
休講,"cancellation (of a lecture, class, etc.)",休講[きゅうこう],"Noun, Suru verb, Intransitive verb",,,jlpt-n2
勘違い,"misunderstanding, mistaken idea, wrong guess",勘違[かんちが]い,"Noun, Suru verb, Intransitive verb",,,jlpt-n2
引き算,subtraction,引[ひ]き 算[ざん],"Noun, Suru verb, Transitive verb",,,jlpt-n2
